Node;X (ft);Y (ft);Z (ft);Support
 4383;27.50;18.00;7.00;
 4384;27.50;18.00;8.00;
 4385;27.50;18.00;9.00;
 4386;27.50;18.00;10.00;
 4387;27.50;18.00;11.00;
 4388;27.50;19.00;1.00;
 4389;27.50;19.00;2.00;
 4390;27.50;19.00;3.00;
 4391;27.50;19.00;4.00;
 4392;27.50;19.00;5.00;
 4393;27.50;19.00;6.00;
 4394;27.50;19.00;7.00;
 4395;27.50;19.00;8.00;
 4396;27.50;19.00;9.00;
 4397;27.50;19.00;10.00;
 4398;27.50;19.00;11.00;
 4399;27.50;20.00;1.00;
 4400;27.50;20.00;2.00;
 4401;27.50;20.00;3.00;
 4402;27.50;20.00;4.00;
 4403;27.50;20.00;5.00;
 4404;27.50;20.00;6.00;
 4405;27.50;20.00;7.00;
 4406;27.50;20.00;8.00;
 4407;27.50;20.00;9.00;
 4408;27.50;20.00;10.00;
 4409;27.50;20.00;11.00;
 4410;27.50;21.00;1.00;
 4411;27.50;21.00;2.00;
 4412;27.50;21.00;3.00;
 4413;27.50;21.00;4.00;
 4414;27.50;21.00;5.00;
 4415;27.50;21.00;6.00;
 4416;27.50;21.00;7.00;
 4417;27.50;21.00;8.00;
 4418;27.50;21.00;9.00;
 4419;27.50;21.00;10.00;
 4420;27.50;21.00;11.00;
 4421;27.50;22.00;1.00;
 4422;27.50;22.00;2.00;
 4423;27.50;22.00;3.00;
 4424;27.50;22.00;4.00;
 4425;27.50;22.00;5.00;
 4426;27.50;22.00;6.00;
 4427;27.50;22.00;7.00;
 4428;27.50;22.00;8.00;
 4429;27.50;22.00;9.00;
 4430;27.50;22.00;10.00;
 4431;27.50;22.00;11.00;
 4432;27.50;23.00;1.00;
 4433;27.50;23.00;2.00;
 4434;27.50;23.00;3.00;
 4435;27.50;23.00;4.00;
 4436;27.50;23.00;5.00;
 4437;27.50;23.00;6.00;
 4438;27.50;23.00;7.00;
 4439;27.50;23.00;8.00;
 4440;27.50;23.00;9.00;
 4441;27.50;23.00;10.00;
 4442;27.50;23.00;11.00;
 4443;27.50;24.00;1.00;
 4444;27.50;24.00;2.00;
 4445;27.50;24.00;3.00;
 4446;27.50;24.00;4.00;
 4447;27.50;24.00;5.00;
 4448;27.50;24.00;6.00;
 4449;27.50;24.00;7.00;
 4450;27.50;24.00;8.00;
 4451;27.50;24.00;9.00;
 4452;27.50;24.00;10.00;
 4453;27.50;24.00;11.00;
 4454;27.50;25.00;1.00;
 4455;27.50;25.00;2.00;
 4456;27.50;25.00;3.00;
 4457;27.50;25.00;4.00;
 4458;27.50;25.00;5.00;
 4459;27.50;25.00;6.00;
 4460;27.50;25.00;7.00;
 4461;27.50;25.00;8.00;
 4462;27.50;25.00;9.00;
 4463;27.50;25.00;10.00;
 4464;27.50;25.00;11.00;
 4465;27.50;26.00;1.00;
 4466;27.50;26.00;2.00;
 4467;27.50;26.00;3.00;
 4468;27.50;26.00;4.00;
 4469;27.50;26.00;5.00;
 4470;27.50;26.00;6.00;
 4471;27.50;26.00;7.00;
 4472;27.50;26.00;8.00;
 4473;27.50;26.00;9.00;
 4474;27.50;26.00;10.00;
 4475;27.50;26.00;11.00;
 4476;27.50;27.00;1.00;
 4477;27.50;27.00;2.00;
 4478;27.50;27.00;3.00;
 4479;27.50;27.00;4.00;
 4480;27.50;27.00;5.00;
 4481;27.50;27.00;6.00;
 4482;27.50;27.00;7.00;
 4483;27.50;27.00;8.00;
 4484;27.50;27.00;9.00;
 4485;27.50;27.00;10.00;
 4486;27.50;27.00;11.00;
 4487;27.50;28.00;1.00;
 4488;27.50;28.00;2.00;
 4489;27.50;28.00;3.00;
 4490;27.50;28.00;4.00;
 4491;27.50;28.00;5.00;
 4492;27.50;28.00;6.00;
 4493;27.50;28.00;7.00;
 4494;27.50;28.00;8.00;
 4495;27.50;28.00;9.00;
 4496;27.50;28.00;10.00;
 4497;27.50;28.00;11.00;
 4498;27.50;29.00;1.00;
 4499;27.50;29.00;2.00;
 4500;27.50;29.00;3.00;
 4501;27.50;29.00;4.00;
 4502;27.50;29.00;5.00;
 4503;27.50;29.00;6.00;
 4504;27.50;29.00;7.00;
 4505;27.50;29.00;8.00;
 4506;27.50;29.00;9.00;
 4507;27.50;29.00;10.00;
 4508;27.50;29.00;11.00;
 4509;27.50;30.00;1.00;
 4510;27.50;30.00;2.00;
 4511;27.50;30.00;3.00;
 4512;27.50;30.00;4.00;
 4513;27.50;30.00;5.00;
 4514;27.50;30.00;6.00;
 4515;27.50;30.00;7.00;
 4516;27.50;30.00;8.00;
 4517;27.50;30.00;9.00;
 4518;27.50;30.00;10.00;
 4519;27.50;30.00;11.00;
 4520;27.50;31.00;1.00;
 4521;27.50;31.00;2.00;
 4522;27.50;31.00;3.00;
 4523;27.50;31.00;4.00;
 4524;27.50;31.00;5.00;
 4525;27.50;31.00;6.00;
 4526;27.50;31.00;7.00;
 4527;27.50;31.00;8.00;
 4528;27.50;31.00;9.00;
 4529;27.50;31.00;10.00;
 4530;27.50;31.00;11.00;
 4531;-1.60;-1.60;0.0;
 4532;-0.60;-1.60;0.0;
 4533;-0.60;-0.60;0.0;
 4534;-1.60;-0.60;0.0;
 4535;-0.60;0.40;0.0;
 4536;-1.60;0.40;0.0;
 4537;-0.60;1.40;0.0;
 4538;-1.60;1.40;0.0;
 4539;-0.60;2.40;0.0;
 4540;-1.60;2.40;0.0;
 4541;-0.60;3.40;0.0;
 4542;-1.60;3.40;0.0;
 4543;-0.60;4.40;0.0;
 4544;-1.60;4.40;0.0;
 4545;-0.60;5.40;0.0;
 4546;-1.60;5.40;0.0;
 4547;-0.60;6.40;0.0;
 4548;-1.60;6.40;0.0;
 4549;-0.60;7.40;0.0;
 4550;-1.60;7.40;0.0;
 4551;-0.60;8.40;0.0;
 4552;-1.60;8.40;0.0;
 4553;-0.60;9.40;0.0;
 4554;-1.60;9.40;0.0;
 4555;-0.60;10.40;0.0;
 4556;-1.60;10.40;0.0;
 4557;-0.60;11.40;0.0;
 4558;-1.60;11.40;0.0;
 4559;-0.60;12.40;0.0;
 4560;-1.60;12.40;0.0;
 4561;-0.60;13.40;0.0;
 4562;-1.60;13.40;0.0;
 4563;-0.60;14.40;0.0;
 4564;-1.60;14.40;0.0;
 4565;-0.60;15.40;0.0;
 4566;-1.60;15.40;0.0;
 4567;-0.60;16.40;0.0;
 4568;-1.60;16.40;0.0;
 4569;-0.60;17.40;0.0;
 4570;-1.60;17.40;0.0;
 4571;-0.60;18.40;0.0;
 4572;-1.60;18.40;0.0;
 4573;-0.60;19.40;0.0;
 4574;-1.60;19.40;0.0;
 4575;-0.60;20.40;0.0;
 4576;-1.60;20.40;0.0;
 4577;-0.60;21.40;0.0;
 4578;-1.60;21.40;0.0;
 4579;-0.60;22.40;0.0;
 4580;-1.60;22.40;0.0;
 4581;-0.60;23.40;0.0;
 4582;-1.60;23.40;0.0;
 4583;-0.60;24.40;0.0;
 4584;-1.60;24.40;0.0;
 4585;-0.60;25.40;0.0;
 4586;-1.60;25.40;0.0;
 4587;-0.60;26.40;0.0;
 4588;-1.60;26.40;0.0;
 4589;-0.60;27.40;0.0;
 4590;-1.60;27.40;0.0;
 4591;-0.60;28.40;0.0;
 4592;-1.60;28.40;0.0;
 4593;-0.60;29.40;0.0;
 4594;-1.60;29.40;0.0;
 4595;-0.60;30.40;0.0;
 4596;-1.60;30.40;0.0;
 4597;-0.60;31.40;0.0;
 4598;-1.60;31.40;0.0;
 4599;-0.60;32.40;0.0;
 4600;-1.60;32.40;0.0;
 4601;-0.60;33.40;0.0;
 4602;-1.60;33.40;0.0;
 4603;0.40;-1.60;0.0;
 4604;0.40;-0.60;0.0;
 4605;1.40;-1.60;0.0;
 4606;1.40;-0.60;0.0;
 4607;2.40;-1.60;0.0;
 4608;2.40;-0.60;0.0;
 4609;1.40;1.40;0.0;
 4610;2.40;1.40;0.0;
 4611;2.40;2.40;0.0;
 4612;1.40;2.40;0.0;
 4613;2.40;3.40;0.0;
 4614;1.40;3.40;0.0;
 4615;2.40;4.40;0.0;
 4616;1.40;4.40;0.0;
 4617;2.40;5.40;0.0;
 4618;1.40;5.40;0.0;
 4619;2.40;6.40;0.0;
 4620;1.40;6.40;0.0;
 4621;2.40;7.40;0.0;
 4622;1.40;7.40;0.0;
 4623;2.40;8.40;0.0;
 4624;1.40;8.40;0.0;
 4625;2.40;9.40;0.0;
 4626;1.40;9.40;0.0;
 4627;2.40;10.40;0.0;
 4628;1.40;10.40;0.0;
 4629;2.40;11.40;0.0;
 4630;1.40;11.40;0.0;
 4631;2.40;12.40;0.0;
 4632;1.40;12.40;0.0;
 4633;2.40;13.40;0.0;
 4634;1.40;13.40;0.0;
 4635;2.40;14.40;0.0;
 4636;1.40;14.40;0.0;
 4637;2.40;15.40;0.0;
 4638;1.40;15.40;0.0;
 4639;2.40;16.40;0.0;
 4640;1.40;16.40;0.0;
 4641;2.40;17.40;0.0;
 4642;1.40;17.40;0.0;
 4643;2.40;18.40;0.0;
 4644;1.40;18.40;0.0;
 4645;2.40;19.40;0.0;
 4646;1.40;19.40;0.0;
 4647;2.40;20.40;0.0;
 4648;1.40;20.40;0.0;
 4649;2.40;21.40;0.0;
 4650;1.40;21.40;0.0;
 4651;2.40;22.40;0.0;
 4652;1.40;22.40;0.0;
 4653;2.40;23.40;0.0;
 4654;1.40;23.40;0.0;
 4655;2.40;24.40;0.0;
 4656;1.40;24.40;0.0;
 4657;2.40;25.40;0.0;
 4658;1.40;25.40;0.0;
 4659;2.40;26.40;0.0;
 4660;1.40;26.40;0.0;
 4661;2.40;27.40;0.0;
 4662;1.40;27.40;0.0;
 4663;2.40;28.40;0.0;
 4664;1.40;28.40;0.0;
 4665;2.40;29.40;0.0;
 4666;1.40;29.40;0.0;
 4667;2.40;30.40;0.0;
 4668;1.40;30.40;0.0;
 4669;2.40;31.40;0.0;
 4670;1.40;31.40;0.0;
 4671;3.40;-1.60;0.0;
 4672;3.40;-0.60;0.0;
 4673;3.40;1.40;0.0;
 4674;3.40;2.40;0.0;
 4675;3.40;3.40;0.0;
 4676;3.40;4.40;0.0;
 4677;3.40;5.40;0.0;
 4678;3.40;6.40;0.0;
 4679;3.40;7.40;0.0;
 4680;3.40;8.40;0.0;
 4681;3.40;9.40;0.0;
 4682;3.40;10.40;0.0;
 4683;3.40;11.40;0.0;
 4684;3.40;12.40;0.0;
 4685;3.40;13.40;0.0;
 4686;3.40;14.40;0.0;
 4687;3.40;15.40;0.0;
 4688;3.40;16.40;0.0;
 4689;3.40;17.40;0.0;
 4690;3.40;18.40;0.0;
 4691;3.40;19.40;0.0;
 4692;3.40;20.40;0.0;
 4693;3.40;21.40;0.0;
 4694;3.40;22.40;0.0;
 4695;3.40;23.40;0.0;
 4696;3.40;24.40;0.0;
 4697;3.40;25.40;0.0;
 4698;3.40;26.40;0.0;
 4699;3.40;27.40;0.0;
 4700;3.40;28.40;0.0;
 4701;3.40;29.40;0.0;
 4702;3.40;30.40;0.0;
 4703;3.40;31.40;0.0;
 4704;4.40;-1.60;0.0;
 4705;4.40;-0.60;0.0;
 4706;4.40;1.40;0.0;
 4707;4.40;2.40;0.0;
 4708;4.40;3.40;0.0;
 4709;4.40;4.40;0.0;
 4710;4.40;5.40;0.0;
 4711;4.40;6.40;0.0;
 4712;4.40;7.40;0.0;
 4713;4.40;8.40;0.0;
 4714;4.40;9.40;0.0;
 4715;4.40;10.40;0.0;
 4716;4.40;11.40;0.0;
 4717;4.40;12.40;0.0;
 4718;4.40;13.40;0.0;
 4719;4.40;14.40;0.0;
 4720;4.40;15.40;0.0;
 4721;4.40;16.40;0.0;
 4722;4.40;17.40;0.0;
 4723;4.40;18.40;0.0;
 4724;4.40;19.40;0.0;
 4725;4.40;20.40;0.0;
 4726;4.40;21.40;0.0;
 4727;4.40;22.40;0.0;
 4728;4.40;23.40;0.0;
 4729;4.40;24.40;0.0;
 4730;4.40;25.40;0.0;
 4731;4.40;26.40;0.0;
 4732;4.40;27.40;0.0;
 4733;4.40;28.40;0.0;
 4734;4.40;29.40;0.0;
 4735;4.40;30.40;0.0;
 4736;4.40;31.40;0.0;
 4737;5.40;-1.60;0.0;
 4738;5.40;-0.60;0.0;
 4739;5.40;1.40;0.0;
 4740;5.40;2.40;0.0;
 4741;5.40;3.40;0.0;
 4742;5.40;4.40;0.0;
 4743;5.40;5.40;0.0;
 4744;5.40;6.40;0.0;
 4745;5.40;7.40;0.0;
 4746;5.40;8.40;0.0;
 4747;5.40;9.40;0.0;
 4748;5.40;10.40;0.0;
 4749;5.40;11.40;0.0;
 4750;5.40;12.40;0.0;
 4751;5.40;13.40;0.0;
 4752;5.40;14.40;0.0;
 4753;5.40;15.40;0.0;
 4754;5.40;16.40;0.0;
 4755;5.40;17.40;0.0;
 4756;5.40;18.40;0.0;
 4757;5.40;19.40;0.0;
 4758;5.40;20.40;0.0;
 4759;5.40;21.40;0.0;
 4760;5.40;22.40;0.0;
 4761;5.40;23.40;0.0;
 4762;5.40;24.40;0.0;
 4763;5.40;25.40;0.0;
 4764;5.40;26.40;0.0;
 4765;5.40;27.40;0.0;
 4766;5.40;28.40;0.0;
 4767;5.40;29.40;0.0;
 4768;5.40;30.40;0.0;
 4769;5.40;31.40;0.0;
 4770;6.40;-1.60;0.0;
 4771;6.40;-0.60;0.0;
 4772;6.40;1.40;0.0;
 4773;6.40;2.40;0.0;
 4774;6.40;3.40;0.0;
 4775;6.40;4.40;0.0;
 4776;6.40;5.40;0.0;
 4777;6.40;6.40;0.0;
 4778;6.40;7.40;0.0;
 4779;6.40;8.40;0.0;
 4780;6.40;9.40;0.0;
 4781;6.40;10.40;0.0;
 4782;6.40;11.40;0.0;
 4783;6.40;12.40;0.0;
 4784;6.40;13.40;0.0;
 4785;6.40;14.40;0.0;
 4786;6.40;15.40;0.0;
 4787;6.40;16.40;0.0;
 4788;6.40;17.40;0.0;
 4789;6.40;18.40;0.0;
 4790;6.40;19.40;0.0;
 4791;6.40;20.40;0.0;
 4792;6.40;21.40;0.0;
 4793;6.40;22.40;0.0;
 4794;6.40;23.40;0.0;
 4795;6.40;24.40;0.0;
 4796;6.40;25.40;0.0;
 4797;6.40;26.40;0.0;
 4798;6.40;27.40;0.0;
 4799;6.40;28.40;0.0;
 4800;6.40;29.40;0.0;
 4801;6.40;30.40;0.0;
 4802;6.40;31.40;0.0;
 4803;7.40;-1.60;0.0;
 4804;7.40;-0.60;0.0;
 4805;7.40;1.40;0.0;
 4806;7.40;2.40;0.0;
 4807;7.40;3.40;0.0;
 4808;7.40;4.40;0.0;
 4809;7.40;5.40;0.0;
 4810;7.40;6.40;0.0;
 4811;7.40;7.40;0.0;
 4812;7.40;8.40;0.0;
 4813;7.40;9.40;0.0;
 4814;7.40;10.40;0.0;
 4815;7.40;11.40;0.0;
 4816;7.40;12.40;0.0;
 4817;7.40;13.40;0.0;
 4818;7.40;14.40;0.0;
 4819;7.40;15.40;0.0;
 4820;7.40;16.40;0.0;
 4821;7.40;17.40;0.0;
 4822;7.40;18.40;0.0;
 4823;7.40;19.40;0.0;
 4824;7.40;20.40;0.0;
 4825;7.40;21.40;0.0;
 4826;7.40;22.40;0.0;
 4827;7.40;23.40;0.0;
 4828;7.40;24.40;0.0;
 4829;7.40;25.40;0.0;
 4830;7.40;26.40;0.0;
 4831;7.40;27.40;0.0;
 4832;7.40;28.40;0.0;
 4833;7.40;29.40;0.0;
 4834;7.40;30.40;0.0;
 4835;7.40;31.40;0.0;
 4836;8.40;-1.60;0.0;
 4837;8.40;-0.60;0.0;
 4838;8.40;1.40;0.0;
 4839;8.40;2.40;0.0;
 4840;8.40;3.40;0.0;
 4841;8.40;4.40;0.0;
 4842;8.40;5.40;0.0;
 4843;8.40;6.40;0.0;
 4844;8.40;7.40;0.0;
 4845;8.40;8.40;0.0;
 4846;8.40;9.40;0.0;
 4847;8.40;10.40;0.0;
 4848;8.40;11.40;0.0;
 4849;8.40;12.40;0.0;
 4850;8.40;13.40;0.0;
 4851;8.40;14.40;0.0;
 4852;8.40;15.40;0.0;
 4853;8.40;16.40;0.0;
 4854;8.40;17.40;0.0;
 4855;8.40;18.40;0.0;
 4856;8.40;19.40;0.0;
 4857;8.40;20.40;0.0;
 4858;8.40;21.40;0.0;
 4859;8.40;22.40;0.0;
 4860;8.40;23.40;0.0;
 4861;8.40;24.40;0.0;
 4862;8.40;25.40;0.0;
 4863;8.40;26.40;0.0;
 4864;8.40;27.40;0.0;
 4865;8.40;28.40;0.0;
 4866;8.40;29.40;0.0;
 4867;8.40;30.40;0.0;
 4868;8.40;31.40;0.0;
 4869;9.40;-1.60;0.0;
 4870;9.40;-0.60;0.0;
 4871;9.40;1.40;0.0;
 4872;9.40;2.40;0.0;
 4873;9.40;3.40;0.0;
 4874;9.40;4.40;0.0;
 4875;9.40;5.40;0.0;
 4876;9.40;6.40;0.0;
 4877;9.40;7.40;0.0;
 4878;9.40;8.40;0.0;
 4879;9.40;9.40;0.0;
 4880;9.40;10.40;0.0;
 4881;9.40;11.40;0.0;
 4882;9.40;12.40;0.0;
 4883;9.40;13.40;0.0;
 4884;9.40;14.40;0.0;
 4885;9.40;15.40;0.0;
 4886;9.40;16.40;0.0;
 4887;9.40;17.40;0.0;
 4888;9.40;18.40;0.0;
 4889;9.40;19.40;0.0;
 4890;9.40;20.40;0.0;
 4891;9.40;21.40;0.0;
 4892;9.40;22.40;0.0;
 4893;9.40;23.40;0.0;
 4894;9.40;24.40;0.0;
 4895;9.40;25.40;0.0;
 4896;9.40;26.40;0.0;
 4897;9.40;27.40;0.0;
 4898;9.40;28.40;0.0;
 4899;9.40;29.40;0.0;
 4900;9.40;30.40;0.0;
 4901;9.40;31.40;0.0;
 4902;10.40;-1.60;0.0;
 4903;10.40;-0.60;0.0;
 4904;10.40;1.40;0.0;
 4905;10.40;2.40;0.0;
 4906;10.40;3.40;0.0;
 4907;10.40;4.40;0.0;
 4908;10.40;5.40;0.0;
 4909;10.40;6.40;0.0;
 4910;10.40;7.40;0.0;
 4911;10.40;8.40;0.0;
 4912;10.40;9.40;0.0;
 4913;10.40;10.40;0.0;
 4914;10.40;11.40;0.0;
 4915;10.40;12.40;0.0;
 4916;10.40;13.40;0.0;
 4917;10.40;14.40;0.0;
 4918;10.40;15.40;0.0;
 4919;10.40;16.40;0.0;
 4920;10.40;17.40;0.0;
 4921;10.40;18.40;0.0;
 4922;10.40;19.40;0.0;
 4923;10.40;20.40;0.0;
 4924;10.40;21.40;0.0;
 4925;10.40;22.40;0.0;
 4926;10.40;23.40;0.0;
 4927;10.40;24.40;0.0;
 4928;10.40;25.40;0.0;
 4929;10.40;26.40;0.0;
 4930;10.40;27.40;0.0;
 4931;10.40;28.40;0.0;
 4932;10.40;29.40;0.0;
 4933;10.40;30.40;0.0;
 4934;10.40;31.40;0.0;
 4935;11.40;-1.60;0.0;
 4936;11.40;-0.60;0.0;
 4937;11.40;1.40;0.0;
 4938;11.40;2.40;0.0;
 4939;11.40;3.40;0.0;
 4940;11.40;4.40;0.0;
 4941;11.40;5.40;0.0;
 4942;11.40;6.40;0.0;
 4943;11.40;7.40;0.0;
 4944;11.40;8.40;0.0;
 4945;11.40;9.40;0.0;
 4946;11.40;10.40;0.0;
 4947;11.40;11.40;0.0;
 4948;11.40;12.40;0.0;
 4949;11.40;13.40;0.0;
 4950;11.40;14.40;0.0;
 4951;11.40;15.40;0.0;
 4952;11.40;16.40;0.0;
 4953;11.40;17.40;0.0;
 4954;11.40;18.40;0.0;
 4955;11.40;19.40;0.0;
 4956;11.40;20.40;0.0;
 4957;11.40;21.40;0.0;
 4958;11.40;22.40;0.0;
 4959;11.40;23.40;0.0;
 4960;11.40;24.40;0.0;
 4961;11.40;25.40;0.0;
 4962;11.40;26.40;0.0;
 4963;11.40;27.40;0.0;
 4964;11.40;28.40;0.0;
 4965;11.40;29.40;0.0;
 4966;11.40;30.40;0.0;
 4967;11.40;31.40;0.0;
 4968;12.40;-1.60;0.0;
 4969;12.40;-0.60;0.0;
 4970;12.40;1.40;0.0;
 4971;12.40;2.40;0.0;
 4972;12.40;3.40;0.0;
 4973;12.40;4.40;0.0;
 4974;12.40;5.40;0.0;
 4975;12.40;6.40;0.0;
 4976;12.40;7.40;0.0;
 4977;12.40;8.40;0.0;
 4978;12.40;9.40;0.0;
 4979;12.40;10.40;0.0;
 4980;12.40;11.40;0.0;
 4981;12.40;12.40;0.0;
 4982;12.40;13.40;0.0;
 4983;12.40;14.40;0.0;
 4984;12.40;15.40;0.0;
 4985;12.40;16.40;0.0;
 4986;12.40;17.40;0.0;
 4987;12.40;18.40;0.0;
 4988;12.40;19.40;0.0;
 4989;12.40;20.40;0.0;
 4990;12.40;21.40;0.0;
 4991;12.40;22.40;0.0;
 4992;12.40;23.40;0.0;
 4993;12.40;24.40;0.0;
 4994;12.40;25.40;0.0;
 4995;12.40;26.40;0.0;
 4996;12.40;27.40;0.0;
 4997;12.40;28.40;0.0;
 4998;12.40;29.40;0.0;
 4999;12.40;30.40;0.0;
 5000;12.40;31.40;0.0;
 5001;13.40;-1.60;0.0;
 5002;13.40;-0.60;0.0;
 5003;13.40;1.40;0.0;
 5004;13.40;2.40;0.0;
 5005;13.40;3.40;0.0;
 5006;13.40;4.40;0.0;
 5007;13.40;5.40;0.0;
 5008;13.40;6.40;0.0;
 5009;13.40;7.40;0.0;
 5010;13.40;8.40;0.0;
 5011;13.40;9.40;0.0;
 5012;13.40;10.40;0.0;
 5013;13.40;11.40;0.0;
 5014;13.40;12.40;0.0;
 5015;13.40;13.40;0.0;
 5016;13.40;14.40;0.0;
 5017;13.40;15.40;0.0;
 5018;13.40;16.40;0.0;
 5019;13.40;17.40;0.0;
 5020;13.40;18.40;0.0;
 5021;13.40;19.40;0.0;
 5022;13.40;20.40;0.0;
 5023;13.40;21.40;0.0;
 5024;13.40;22.40;0.0;
 5025;13.40;23.40;0.0;
 5026;13.40;24.40;0.0;
 5027;13.40;25.40;0.0;
 5028;13.40;26.40;0.0;
 5029;13.40;27.40;0.0;
 5030;13.40;28.40;0.0;
 5031;13.40;29.40;0.0;
 5032;13.40;30.40;0.0;
 5033;13.40;31.40;0.0;
 5034;14.40;-1.60;0.0;
 5035;14.40;-0.60;0.0;
 5036;14.40;1.40;0.0;
 5037;14.40;2.40;0.0;
 5038;14.40;3.40;0.0;
 5039;14.40;4.40;0.0;
 5040;14.40;5.40;0.0;
 5041;14.40;6.40;0.0;
 5042;14.40;7.40;0.0;
 5043;14.40;8.40;0.0;
 5044;14.40;9.40;0.0;
 5045;14.40;10.40;0.0;
 5046;14.40;11.40;0.0;
 5047;14.40;12.40;0.0;
 5048;14.40;13.40;0.0;
 5049;14.40;14.40;0.0;
 5050;14.40;15.40;0.0;
 5051;14.40;16.40;0.0;
 5052;14.40;17.40;0.0;
 5053;14.40;18.40;0.0;
 5054;14.40;19.40;0.0;
 5055;14.40;20.40;0.0;
 5056;14.40;21.40;0.0;
 5057;14.40;22.40;0.0;
 5058;14.40;23.40;0.0;
 5059;14.40;24.40;0.0;
 5060;14.40;25.40;0.0;
 5061;14.40;26.40;0.0;
 5062;14.40;27.40;0.0;
 5063;14.40;28.40;0.0;
 5064;14.40;29.40;0.0;
 5065;14.40;30.40;0.0;
 5066;14.40;31.40;0.0;
 5067;15.40;-1.60;0.0;
 5068;15.40;-0.60;0.0;
 5069;15.40;1.40;0.0;
 5070;15.40;2.40;0.0;
 5071;15.40;3.40;0.0;
 5072;15.40;4.40;0.0;
 5073;15.40;5.40;0.0;
 5074;15.40;6.40;0.0;
 5075;15.40;7.40;0.0;
 5076;15.40;8.40;0.0;
 5077;15.40;9.40;0.0;
 5078;15.40;10.40;0.0;
 5079;15.40;11.40;0.0;
 5080;15.40;12.40;0.0;
 5081;15.40;13.40;0.0;
 5082;15.40;14.40;0.0;
 5083;15.40;15.40;0.0;
 5084;15.40;16.40;0.0;
 5085;15.40;17.40;0.0;
 5086;15.40;18.40;0.0;
 5087;15.40;19.40;0.0;
 5088;15.40;20.40;0.0;
 5089;15.40;21.40;0.0;
 5090;15.40;22.40;0.0;
 5091;15.40;23.40;0.0;
 5092;15.40;24.40;0.0;
 5093;15.40;25.40;0.0;
 5094;15.40;26.40;0.0;
 5095;15.40;27.40;0.0;
 5096;15.40;28.40;0.0;
 5097;15.40;29.40;0.0;
 5098;15.40;30.40;0.0;
 5099;15.40;31.40;0.0;
 5100;16.40;-1.60;0.0;
 5101;16.40;-0.60;0.0;
 5102;16.40;1.40;0.0;
 5103;16.40;2.40;0.0;
 5104;16.40;3.40;0.0;
 5105;16.40;4.40;0.0;
 5106;16.40;5.40;0.0;
 5107;16.40;6.40;0.0;
 5108;16.40;7.40;0.0;
 5109;16.40;8.40;0.0;
 5110;16.40;9.40;0.0;
 5111;16.40;10.40;0.0;
 5112;16.40;11.40;0.0;
 5113;16.40;12.40;0.0;
 5114;16.40;13.40;0.0;
 5115;16.40;14.40;0.0;
 5116;16.40;15.40;0.0;
 5117;16.40;16.40;0.0;
 5118;16.40;17.40;0.0;
 5119;16.40;18.40;0.0;
 5120;16.40;19.40;0.0;
 5121;16.40;20.40;0.0;
 5122;16.40;21.40;0.0;
 5123;16.40;22.40;0.0;
 5124;16.40;23.40;0.0;
 5125;16.40;24.40;0.0;
 5126;16.40;25.40;0.0;
 5127;16.40;26.40;0.0;
 5128;16.40;27.40;0.0;
 5129;16.40;28.40;0.0;
 5130;16.40;29.40;0.0;
 5131;16.40;30.40;0.0;
 5132;16.40;31.40;0.0;
 5133;17.40;-1.60;0.0;
 5134;17.40;-0.60;0.0;
 5135;17.40;1.40;0.0;
 5136;17.40;2.40;0.0;
 5137;17.40;3.40;0.0;
 5138;17.40;4.40;0.0;
 5139;17.40;5.40;0.0;
 5140;17.40;6.40;0.0;
 5141;17.40;7.40;0.0;
 5142;17.40;8.40;0.0;
 5143;17.40;9.40;0.0;
 5144;17.40;10.40;0.0;
 5145;17.40;11.40;0.0;
 5146;17.40;12.40;0.0;
 5147;17.40;13.40;0.0;
 5148;17.40;14.40;0.0;
 5149;17.40;15.40;0.0;
 5150;17.40;16.40;0.0;
 5151;17.40;17.40;0.0;
 5152;17.40;18.40;0.0;
 5153;17.40;19.40;0.0;
 5154;17.40;20.40;0.0;
 5155;17.40;21.40;0.0;
 5156;17.40;22.40;0.0;
 5157;17.40;23.40;0.0;
 5158;17.40;24.40;0.0;
 5159;17.40;25.40;0.0;
 5160;17.40;26.40;0.0;
 5161;17.40;27.40;0.0;
 5162;17.40;28.40;0.0;
 5163;17.40;29.40;0.0;
 5164;17.40;30.40;0.0;
 5165;17.40;31.40;0.0;
 5166;18.40;-1.60;0.0;
 5167;18.40;-0.60;0.0;
 5168;18.40;1.40;0.0;
 5169;18.40;2.40;0.0;
 5170;18.40;3.40;0.0;
 5171;18.40;4.40;0.0;
 5172;18.40;5.40;0.0;
 5173;18.40;6.40;0.0;
 5174;18.40;7.40;0.0;
 5175;18.40;8.40;0.0;
 5176;18.40;9.40;0.0;
 5177;18.40;10.40;0.0;
 5178;18.40;11.40;0.0;
 5179;18.40;12.40;0.0;
 5180;18.40;13.40;0.0;
 5181;18.40;14.40;0.0;
 5182;18.40;15.40;0.0;
 5183;18.40;16.40;0.0;
 5184;18.40;17.40;0.0;
 5185;18.40;18.40;0.0;
 5186;18.40;19.40;0.0;
 5187;18.40;20.40;0.0;
 5188;18.40;21.40;0.0;
 5189;18.40;22.40;0.0;
 5190;18.40;23.40;0.0;
 5191;18.40;24.40;0.0;
 5192;18.40;25.40;0.0;
 5193;18.40;26.40;0.0;
 5194;18.40;27.40;0.0;
 5195;18.40;28.40;0.0;
 5196;18.40;29.40;0.0;
 5197;18.40;30.40;0.0;
